id,title,bathrooms,features,address,macrozone,microzone,latitude,longitude,price_n,surface_n,rooms_n,price_sqm,surface_room,accesso per disabili,aria condizionata,armadi,armadio a muro,arredata,arredato,ascensore,attacco telefonico,bagno in comune,bagno per disabili,bagno privato,balcone,caminetto,campo da tennis,cancello elettrico,cantina,con biancheria,connessione ad internet,cucina,esposizione doppia,esposizione esterna,esposizione interna,fibra ottica,giardino,impianto di allarme,impianto tv centralizzato,impianto tv con parabola satellitare,ingresso privato,lavastoviglie,lavatrice,microonde,moquette,palestra,parquet,parzialmente arredato,piscina,porta blindata,portineria,ripostiglio,sistema di allarme,taverna,terrazzo,tv,tv satellitare/pay tv,videocitofono,heating_Assente,heating_Autonomo,heating_Centralizzato,bikemi_density_500m,tram_density_500m,metro_density_750m
121571992,"Stanza singola via Longarone 18, Milano",2,"balcone, ascensore, connessione ad internet, ripostiglio, giardino, lavatrice, microonde, portineria, lavastoviglie, con biancheria, armadi, cucina",Via Longarone,"Affori, Bovisa",Roserio,45.52,9.14201,550,13,5,42.30769230769231,13,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0
88718715,"Stanza singola via Don Rodrigo 6, Milano",1,"balcone, lavatrice, portineria, ascensore, microonde, armadi, cucina, arredato",Via Don Rodrigo,"Famagosta, Barona",Cantalupa - San Paolo,45.4338,9.1721,540,18,2,30,18,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,4,3
123892671,"Posto letto in doppia via Cardinale Ascanio Sforza 37, Milano",1,"balcone, ripostiglio, lavatrice, lavastoviglie, microonde, ascensore, campo da tennis, con biancheria, tv, bagno per disabili, cucina",Via Cardinale Ascanio Sforza,Navigli,Ascanio Sforza,45.4486,9.17749,550,56,4,9.821428571428571,11.2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,TRUE,FALSE,8,15,1
101254241,"Stanza singola via Carlo Marx 8, Milano",NA,"connessione ad internet, lavatrice, lavastoviglie, microonde, armadi",Via Carlo Marx,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.471,9.11217,500,11,NA,45.45454545454545,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0
126074177,"Stanza doppia via André-Marie Ampère 28, Milano",1,"ascensore, connessione ad internet, ripostiglio, lavatrice, microonde, armadi, cucina",Via André-Marie Ampère,"Città Studi, Susa",Casoretto,45.487,9.22635,500,25,3,20,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,0,1
109104489,"Stanza singola via Felicité Robert De Lamennais 5, Milano",2,"ascensore, connessione ad internet, lavatrice, lavastoviglie, con biancheria, armadi, cucina",Via Felicité Robert De Lamennais,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4727,9.11254,500,10,5,50,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1
126343893,"Posto letto in doppia viale Omero, Milano",1,"balcone, connessione ad internet, giardino, lavatrice, lavastoviglie, microonde, portineria, con biancheria, armadi, cucina",Viale Omero,"Corvetto, Rogoredo",Corvetto,45.4344,9.22449,550,50,2,11,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,2
124318131,"Stanza singola via Fratelli Fraschini 3, Milano",1,"balcone, ascensore, ripostiglio, lavastoviglie, microonde, portineria, giardino, lavatrice, cucina",Via Fratelli Fraschini,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4185,9.17841,550,46,2,11.95652173913044,18.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,3,0
126295433,"Stanza doppia via Volvinio 39, Milano",1,"balcone, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, bagno privato, con biancheria, tv, ingresso privato, armadi, cucina",Via Volvinio,"Abbiategrasso, Chiesa Rossa",Cermenate - Abbiategrasso,45.4355,9.18362,500,65,3,7.692307692307693,17.333333333333332,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,9,0
125688483,"Stanza singola viale Lucania, Milano",1,"ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, tv, armadi, cucina",Viale Lucania,"Porta Vittoria, Lodi",Bologna - Sulmona,45.4429,9.22392,550,64,2,8.59375,25.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,3,0,2
116401519,"Posto letto in doppia via Palmanova 89, Milano",1,"balcone, ascensore, connessione ad internet, ripostiglio, giardino, lavatrice, microonde, bagno privato, tv, ingresso privato, armadi, cucina",Via Palmanova,"Cimiano, Crescenzago, Adriano",Cimiano,45.5002,9.24078,550,65,3,8.461538461538462,17.333333333333332,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,1
110466055,"Stanza singola via Giuseppe Meda 45, Milano",1,"sistema di allarme, connessione ad internet, lavatrice, lavastoviglie, portineria, armadi, tv, con biancheria, bagno privato, ingresso privato, cucina",Via Giuseppe Meda,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4397,9.17874,550,15,3,36.66666666666666,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,FALSE,TRUE,FALSE,0,10,0
122218332,"Stanza singola via Concilio Vaticano II 6E, Milano",1,"balcone, ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, tv, armadi, cucina",Via Concilio Vaticano II,"Affori, Bovisa",Quarto Oggiaro,45.5118,9.14767,550,16,3,34.375,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,0
125907617,"Stanza singola via Bartolomeo Cabella 43/2, Milano",1,"ascensore, connessione ad internet, giardino, lavatrice, microonde, portineria, balcone, tv, armadi, cucina",Via Bartolomeo Cabella,"Bisceglie, Baggio, Olmi",Baggio,45.4581,9.08968,500,93,3,5.376344086021505,24.8,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,0,0,0
124167657,"Stanza singola via Benefattori dell'Ospedale 3, Milano",1,"connessione ad internet, ripostiglio, giardino, microonde, lavastoviglie, portineria, lavatrice, armadi, cucina",Via Benefattori dell'Ospedale,"Affori, Bovisa",Dergano,45.5043,9.18859,500,14,3,35.71428571428572,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,7,1
118927655,"Stanza singola via Ugo Betti 187, Milano",1,"balcone, connessione ad internet, ripostiglio, giardino, lavatrice, microonde, ascensore, bagno privato, tv, ingresso privato, armadi, cucina",Via Ugo Betti,"San Siro, Trenno",Gallaratese,45.4967,9.10974,435,70,4,6.214285714285714,14,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,1
122433752,"Posto letto in doppia via Giovanni Battista Viotti 9, Milano",2,"balcone, ascensore, connessione ad internet, lavatrice, microonde, bagno privato, cucina",Via Giovanni Battista Viotti,"Città Studi, Susa",Città Studi,45.4824,9.23767,550,60,3,9.166666666666666,16,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,8,1
124603249,"Stanza singola via Benedetto Diotti 7, Milano",2,"balcone, connessione ad internet, lavatrice, lavastoviglie, bagno privato, armadi, con biancheria, cucina",Via Benedetto Diotti,"Bisceglie, Baggio, Olmi",Baggio,45.4694,9.0898,580,25,3,23.2,25,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,0,0,0
109549879,"Stanza singola via Carlo Marx 7, Milano",2,"balcone, ascensore, connessione ad internet, ripostiglio, giardino, lavatrice, lavastoviglie, microonde, armadi, cucina",Via Carlo Marx,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4708,9.11124,550,25,5,22,25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0
67375657,"Posto letto in doppia via Alessandro Arnaboldi 6, Milano",3+,"balcone, connessione ad internet, ripostiglio, giardino, lavatrice, microonde, cucina, terrazzo, bagno privato, ingresso privato, parquet, armadi, con biancheria, tv, arredato",Via Alessandro Arnaboldi,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4904,9.1492,350,20,5,17.5,20,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,FALSE,TRUE,FALSE,2,11,0
89353405,"Stanza singola viale Lucania 19, Milano",2,"connessione ad internet, cucina, ripostiglio, ascensore, lavastoviglie, lavatrice, microonde, parquet, armadi, arredato",Viale Lucania,"Corvetto, Rogoredo",Corvetto,45.4424,9.22371,450,12,3,37.5,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,0,2
109525035,"Stanza doppia viale Romagna 56, Milano",1,"connessione ad internet, portineria, ascensore, lavatrice, microonde, ingresso privato, armadi, cucina",Viale Romagna,"Città Studi, Susa",Città Studi,45.4751,9.22435,500,22,3,22.72727272727273,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,5,14,1
127228145,"Stanza singola via Bengasi 8, Milano",1,"lavatrice, lavastoviglie, microonde, armadi, cucina",Via Bengasi,"Cimiano, Crescenzago, Adriano",Cimiano,45.4987,9.23435,500,20,2,25,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,1
125809795,"Stanza singola via Sulmona 11/6, Milano",1,"ascensore, connessione ad internet, giardino, lavatrice, lavastoviglie, microonde, portineria, armadi, cucina",Via Sulmona,"Porta Vittoria, Lodi",Bologna - Sulmona,45.4458,9.22639,550,13,3,42.30769230769231,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,0,2
53015529,"Posto letto in doppia via Giovanni Arrivabene 11, Milano",2,"lavatrice, microonde, ripostiglio, connessione ad internet, cucina, balcone, portineria, ascensore, bagno in comune, armadi, arredata, accesso per disabili, bagno per disabili, arredato",Via Giovanni Arrivabene,"Affori, Bovisa",Bovisa,45.4996,9.16712,400,25,5,16,25,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,3,5,0
127380593,"Stanza doppia largo Oreste Murani 4, Milano",2,"balcone, ascensore, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, bagno privato, armadi, ingresso privato, cucina",Largo Oreste Murani,"Città Studi, Susa",Città Studi,45.4735,9.23518,415,80,3,5.1875,21.333333333333332,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,1,12,1
123749467,"Stanza singola via Ruggero Leoncavallo 33, Milano",1,"ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, tv, armadi, cucina",Via Ruggero Leoncavallo,"Pasteur, Rovereto",Parco Trotter,45.4918,9.2271,550,15,3,36.66666666666666,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,2
125608085,"Posto letto in doppia viale dell'Innovazione 24, Milano",2,"balcone, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, armadi, cucina",Viale dell'Innovazione,"Bicocca, Niguarda",Bicocca,45.5138,9.21255,480,23,3,20.8695652173913,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,8,1
126412239,"Posto letto in doppia viale Renato Serra 14, Milano",2,"ascensore, connessione ad internet, lavatrice, lavastoviglie, portineria, bagno privato, armadi, cucina",Viale Renato Serra,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.4847,9.14391,450,87,2,5.172413793103448,20,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,2,0,4
119380037,"Stanza singola viale Edoardo Jenner 72, Milano",2,"balcone, connessione ad internet, lavatrice, lavastoviglie, microonde, portineria, armadi, cucina",Viale Edoardo Jenner,"Cenisio, Sarpi, Isola",Farini,45.4968,9.17249,500,12,3,41.66666666666666,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,4,0
127353751,"Stanza singola via Anton Cechov 15, Milano",1,"ascensore, connessione ad internet, lavatrice, lavastoviglie, armadi, cucina",Via Anton Cechov,"San Siro, Trenno",Gallaratese,45.4896,9.11936,550,15,2,36.66666666666666,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,0,0,2
126954475,"11 posti letto in doppia via Nicola Palmieri 19, Milano",1,"balcone, ascensore, connessione ad internet, microonde, portineria, armadi, con biancheria, cucina",Via Nicola Palmieri,"Abbiategrasso, Chiesa Rossa",Cermenate - Abbiategrasso,45.435,9.17917,500,70,2,7.142857142857143,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,0,14,1
123494755,"Posto letto in doppia via Macedonio Melloni 4, Milano",2,"ascensore, portineria, cucina",Via Macedonio Melloni,"Porta Venezia, Indipendenza",Piave - Tricolore,45.4665,9.20827,566,80,5,7.075,12.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,7,7,2
124490693,"Stanza doppia via Celeste Clericetti 38, Milano",1,"ascensore, connessione ad internet, ripostiglio, lavatrice, tv, armadi, cucina",Via Celeste Clericetti,"Città Studi, Susa",Città Studi,45.4795,9.23553,400,65,5,6.153846153846154,10.4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,1,6,1
118249935,"Stanza singola via Riccardo Ceroni 3, Milano",2,"connessione ad internet, giardino, lavatrice, lavastoviglie, microonde, cucina",Via Riccardo Ceroni,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4933,9.16145,550,15,5,36.66666666666666,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,FALSE,1,6,0
120893986,"Stanza singola via Lodovico il Moro 201, Milano",1,"balcone, terrazzo, ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, armadi, accesso per disabili, cucina",Via Lodovico il Moro,"Famagosta, Barona",Tre Castelli - Faenza,45.4376,9.12323,430,12,3,35.83333333333334,12,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,FALSE,FALSE,TRUE,0,0,1
113793741,"Stanza doppia via Renzo e Lucia 11, Milano",1,"balcone, ascensore, connessione ad internet, ripostiglio, lavatrice, microonde, portineria, armadi, cucina",Via Renzo e Lucia,"Famagosta, Barona",Cantalupa - San Paolo,45.437,9.17248,450,30,4,15,20,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,0,3,1
118901451,"Posto letto in doppia via Mauro Macchi 52, Milano",1,"balcone, terrazzo, lavatrice, microonde, portineria, tv, armadi, cucina",Via Mauro Macchi,"Centrale, Repubblica",Centrale,45.4863,9.20941,415,40,3,10.375,10.666666666666666,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,FALSE,FALSE,TRUE,6,8,6
125999737,"Stanza singola via Porto Corsini 22, Milano",2,"ripostiglio, connessione ad internet, lavatrice, lavastoviglie, tv, ingresso privato, armadi, cucina",Via Porto Corsini,"Precotto, Turro",Villa San Giovanni,45.5231,9.22429,500,15,3,33.33333333333334,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,2
126286153,"Stanza multipla via Antonio Bazzini 2, Milano",1,"ascensore, connessione ad internet, ripostiglio, lavatrice, microonde, portineria, armadi, cucina",Via Antonio Bazzini,"Città Studi, Susa",Città Studi,45.4812,9.22526,475,25,4,19,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,5,6,1
119919404,"Stanza singola largo Rapallo 1, Milano",1,"balcone, connessione ad internet, ripostiglio, lavatrice, microonde, portineria, armadi, tv, cucina",Largo Rapallo,"Bicocca, Niguarda",Ca' Granda,45.5067,9.19176,580,20,4,29,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,FALSE,FALSE,TRUE,2,16,2
115171911,"Stanza singola via Mac Mahon 110, Milano",2,"ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, armadi, cucina",Via Mac Mahon,"Affori, Bovisa",Bovisa,45.4969,9.15425,500,16,4,31.25,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,15,0
124054031,"Posto letto in doppia via Riccione 9, Milano",1,"ascensore, connessione ad internet, lavatrice, lavastoviglie, portineria, con biancheria, tv, armadi, cucina",Via Riccione,"Affori, Bovisa",Bovisa,45.5007,9.15066,400,55,2,7.272727272727272,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,2,9,0
119401479,"Stanza singola via Monte San Genesio 23, Milano",1,"connessione ad internet, lavatrice, microonde, portineria, armadi, cucina",Via Monte San Genesio,"Affori, Bovisa",Dergano,45.5002,9.18006,535,70,4,7.642857142857143,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,2,2
120197612,"Stanza singola via Emilio De Marchi 8, Milano",2,"balcone, ascensore, connessione ad internet, ripostiglio, lavatrice, lavastoviglie, portineria, armadi, cucina",Via Emilio De Marchi,"Maggiolina, Istria",Cascina dei Pomi,45.4987,9.21069,550,16,1,34.375,16,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,0,0
102205410,"Stanza singola via Teramo 26, Milano",2,"ascensore, connessione ad internet, ripostiglio, giardino, lavatrice, lavastoviglie, microonde, armadi, cucina",Via Teramo,"Famagosta, Barona",Cantalupa - San Paolo,45.4347,9.14726,550,18,4,30.55555555555556,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE,FALSE,0,0,0
117794261,"Stanza singola via Gerolamo Arganini 10, Milano",2,"lavatrice, lavastoviglie, portineria, giardino, ripostiglio, ascensore, armadi, cucina",Via Gerolamo Arganini,"Bicocca, Niguarda",Niguarda,45.5164,9.20168,570,13,4,43.84615384615385,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,5,1
94411886,"Stanza doppia viale Sarca, Milano",2,"ascensore, ripostiglio, lavastoviglie, cucina",Viale Sarca,"Bicocca, Niguarda",Bignami - Ponale,45.5203,9.21135,330,20,5,16.5,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,4,2
114083245,"Stanza doppia via Dora Baltea 9, Milano",1,"balcone, ascensore, connessione ad internet, giardino, microonde, portineria, lavatrice, armadi, cucina",Via Dora Baltea,"Bicocca, Niguarda",Bruzzano,45.5271,9.16896,365,22,1,16.59090909090909,22,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,2
122725060,"Stanza doppia via Giorgio Marazzani 11, Milano",1,"balcone, connessione ad internet, lavatrice, microonde, ascensore, con biancheria, tv, armadi, cucina",Via Giorgio Marazzani,"Cimiano, Crescenzago, Adriano",Cimiano,45.4965,9.23947,350,25,3,14,25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE,TRUE,0,0,2
82534470,"Posto letto in doppia via Alberto Nota 22, Milano",1,"cucina, ripostiglio, ascensore, portineria, lavatrice, microonde, balcone, connessione ad internet, bagno privato, armadi, arredato",Via Alberto Nota,"Bicocca, Niguarda",Bicocca,45.5172,9.20829,480,65,2,7.384615384615385,26,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,4,12,2
126654035,"Stanza singola via Jacopino da Tradate 13, Milano",2,"connessione ad internet, lavatrice, microonde, portineria, ingresso privato, armadi, cucina",Via Jacopino da Tradate,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4959,9.15062,490,14,5,35,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,FALSE,TRUE,2,14,0
118875565,"Stanza singola via Domenico Millelire 18, Milano",1,"connessione ad internet, ripostiglio, lavatrice, lavastoviglie, cucina",Via Domenico Millelire,"Bande Nere, Inganni",Piazzale Siena,45.4663,9.12812,510,65,3,7.846153846153846,17.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,0,0,0
117186785,"Stanza doppia via Antonio Panizzi 6, Milano",1,"balcone, ascensore, connessione ad internet, giardino, ripostiglio, lavatrice, lavastoviglie, microonde, portineria, armadi, cucina",Via Antonio Panizzi,"Bande Nere, Inganni",Lorenteggio,45.4522,9.1379,400,17,3,23.52941176470588,17,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE,TRUE,3,0,2
121539394,"Stanza singola piazzale Fratelli Zavattari 3, Milano",1,"balcone, connessione ad internet, lavatrice, portineria, cucina",Piazzale Fratelli Zavattari,"San Siro, Trenno",San Siro,45.4757,9.14235,550,100,5,5.5,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE,FALSE,2,8,4
