"station_id","station_name","capacity","lon","lat"
376,"Primaticcio - Legioni Romane",30,9.12965121817428,45.459146815276
377,"Ciclamini - Palazzetto del Ghiaccio",30,9.12879429787685,45.4545337484797
383,"Angilberto - Comacchio",30,9.21748611068234,45.4372139822724
384,"Gabrio Rosa",30,9.22423751853595,45.4372055725148
385,"Ortles - Orobia",30,9.20670563507377,45.4399669470415
386,"Gioia - Carissimi",36,9.20222598692054,45.4906938782845
387,"Piazza Carbonari",30,9.1991505963679,45.4925719006175
388,"Bernini",27,9.22150885899943,45.4787563317092
389,"Bottini 1 - Lambrate M2",33,9.23686903879113,45.484462416735
391,"Cascina Merlata - UpTown",30,9.10344971565342,45.5071111637332
392,"Cascina Merlata - Social Village",30,9.10078911971841,45.5116936343468
393,"Bovio - Crespi",39,9.18452979949276,45.5029420204726
394,"Sant'Ambrogio",30,9.17458690801843,45.4622555085821
395,"Diaz",39,9.18965117128139,45.4621624711804
396,"UniCredit - Lampugnano M1",36,9.12625514582878,45.489537319048
397,"Apulejo - Campania",20,9.22443406233413,45.4626385742104
398,"Hajech",20,9.2185021802409,45.4646127148941
399,"Commenda - Berchet",20,9.19938370562119,45.4554785482603
