id,heating,macrozone,microzone,latitude,longitude,photo_count,price,sqm,n_rooms,n_bath,floor_num,has_elevator,feat_arredato,feat_balcone,feat_ascensore,feat_lavatrice,feat_aria_condizionata,feat_portineria,feat_terrazzo,feat_giardino,feat_lavastoviglie
127384597,Autonomo,"Maggiolina, Istria",Maggiolina,45.4916,9.20302,21,530,123,6,2,2,0,0,0,0,0,0,0,0,0,0
127355375,Autonomo,"Centrale, Repubblica",Morgagni,45.4734,9.21442,21,510,161,5,2,1,1,0,0,0,0,0,0,0,0,0
127602608,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.453,9.14127,25,490,130,6,2,1,0,0,0,0,0,0,0,0,0,0
127602154,Autonomo,"Abbiategrasso, Chiesa Rossa",Cermenate - Abbiategrasso,45.4331,9.17829,15,500,15,3,1,1,0,0,0,0,0,0,0,0,0,0
127541642,Autonomo,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.438,9.19591,25,500,15,5,2,1,0,0,0,0,0,0,0,0,0,0
127513706,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4371,9.21564,34,580,151,6,3,4,1,0,0,0,0,0,0,0,0,0
127414549,Autonomo,"Solari, Washington",Frua,45.4651,9.14874,38,510,148,6,3,2,1,0,0,0,0,0,0,0,0,0
127355377,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,11,560,138,6,2,2,0,0,0,0,0,0,0,0,0,0
127094285,Autonomo,"San Siro, Trenno",Gallaratese,45.4944,9.12694,21,585,79,5,2,2,0,0,0,0,0,0,0,0,0,0
127514032,Autonomo,"Affori, Bovisa",Affori,45.5201,9.17055,24,580,74,4,1,1,1,0,0,0,0,0,0,0,0,0
127646838,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.453,9.13854,17,500,87,4,1,1,1,0,0,0,0,0,0,0,0,0
127602280,Autonomo,"Udine, Lambrate",Quartiere Feltre,45.4879,9.24541,37,510,133,6,2,6,0,0,0,0,0,0,0,0,0,0
127570058,Autonomo,"Maggiolina, Istria",Maggiolina,45.4916,9.20302,19,500,123,6,2,2,0,0,1,0,0,0,0,0,0,0
127490384,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,13,585,82,4,1,3,1,0,0,0,0,0,0,0,0,0
127490134,Autonomo,"Città Studi, Susa",Città Studi,45.4753,9.22085,22,500,15,6,2,1,1,0,0,0,0,0,0,0,0,0
127356279,Autonomo,"Città Studi, Susa",Plebisciti - Susa,45.4644,9.2177,18,550,120,6,2,4,0,0,1,0,0,0,0,0,0,0
127490138,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4917,9.19063,28,545,210,6,2,1,1,0,0,0,0,0,0,0,0,0
127462666,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4893,9.15015,18,585,90,5,1,4,0,0,0,0,0,0,0,0,0,0
127462608,Autonomo,"San Siro, Trenno",Monte Stella,45.4855,9.13976,13,500,100,5,1,3,0,0,0,0,0,0,0,0,0,0
127326359,Autonomo,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4719,9.11195,26,460,150,6,2,8,0,0,0,0,0,0,0,0,0,0
127317575,Autonomo,"Famagosta, Barona",Barona,45.4422,9.15399,12,550,80,5,2,1,0,0,0,0,0,0,0,0,0,0
127513722,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4594,9.13161,17,550,139,6,2,1,0,0,0,0,0,0,0,0,0,0
127504636,Autonomo,"Centrale, Repubblica",Repubblica,45.477,9.20046,20,450,150,6,2,3,0,0,1,0,0,0,0,0,0,0
127414737,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,13,540,178,6,3,2,0,0,0,0,0,0,0,0,0,0
127414639,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,37,575,15,6,3,1,1,0,0,0,0,0,0,0,0,0
127414545,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4387,9.18289,20,460,115,4,1,3,0,0,0,0,0,0,0,0,0,0
127201239,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4372,9.21509,36,580,151,6,3,2,1,0,0,0,0,0,0,0,0,0
127541494,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4893,9.15015,14,525,90,5,1,4,0,0,0,0,0,0,0,0,0,0
124536727,Assente,"Napoli, Soderini",Tripoli - Soderini,45.4577,9.1467,11,500,78,4,2,2,0,0,0,0,1,0,0,0,0,1
127532880,Centralizzato,"San Siro, Trenno",San Siro,45.475,9.1373,6,350,44,2,1,1,0,0,1,0,1,0,0,0,0,1
127005143,Assente,"Città Studi, Susa",Città Studi,45.4832,9.2325,6,450,10,NA,NA,3,0,0,1,0,1,0,1,0,0,0
127652778,Autonomo,"Maggiolina, Istria",Maggiolina,45.4937,9.20489,5,500,NA,5,1,1,0,0,0,0,0,0,0,0,0,1
127580632,Autonomo,"Precotto, Turro",Precotto,45.5095,9.22686,8,570,14,3,2,1,0,0,0,0,1,0,0,0,0,1
126958679,Assente,"Bisceglie, Baggio, Olmi",Bisceglie,45.4556,9.0931,34,500,145,4,2,5,1,0,1,0,1,1,1,0,0,1
125661579,Assente,"Cenisio, Sarpi, Isola",Cenisio,45.4922,9.1633,35,550,250,6,3,6,0,0,0,0,1,1,1,0,0,0
126461557,Assente,"Cimiano, Crescenzago, Adriano",Ponte Nuovo,45.5079,9.2335,20,450,75,3,1,2,0,0,1,0,1,0,0,0,0,0
124972473,Assente,"Affori, Bovisa",Affori,45.5147,9.1757,22,500,20,3,1,1,0,0,1,0,1,1,0,0,0,1
105532655,Assente,"Bicocca, Niguarda",Prato Centenaro,45.5112,9.1981,16,540,20,1,1,0.5,0,0,1,0,1,0,1,0,0,0
127652124,Centralizzato,"Affori, Bovisa",Affori,45.5192,9.169,23,500,15,1,1,5,1,1,0,0,0,1,0,0,0,1
126126201,Assente,"Affori, Bovisa",Bovisa,45.4997,9.1654,47,580,54,2,1,2,0,0,1,0,1,0,0,0,1,1
71519238,Assente,"Precotto, Turro",Villa San Giovanni,45.5171,9.2231,24,500,18,3,1,2,0,0,1,0,1,0,0,0,1,1
125157775,Assente,"Città Studi, Susa",Città Studi,45.4691,9.2303,19,400,70,3,1,0,0,0,0,0,1,0,0,0,0,0
126289567,Assente,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.438,9.1963,11,550,25,4,1,2,0,0,1,0,1,1,1,0,0,0
95969952,Centralizzato,"Centrale, Repubblica",Centrale,45.4844,9.2068,16,450,285,6,2,1,1,1,1,0,1,0,1,0,1,1
114850617,Assente,"Bicocca, Niguarda",Greco - Segnano,45.5021,9.2095,13,440,80,3,1,0,0,0,0,0,1,0,1,0,1,0
91123878,Assente,"Bicocca, Niguarda",Bignami - Ponale,45.5255,9.2103,13,530,18,2,1,4,0,0,1,0,1,1,0,0,1,0
127389103,Assente,"Precotto, Turro",Gorla,45.5046,9.2314,18,500,20,2,1,4,0,0,1,0,1,0,0,0,0,1
126251881,Assente,"Bicocca, Niguarda",Greco - Segnano,45.5031,9.2122,18,500,130,3,1,2,0,0,1,0,1,0,1,0,0,0
127524110,Centralizzato,"Cenisio, Sarpi, Isola",Farini,45.4962,9.1705,14,550,20,3,1,2,1,1,1,0,1,1,0,0,0,1
107119907,Assente,"Maggiolina, Istria",Cascina dei Pomi,45.4991,9.2104,17,450,72,3,1,0,0,0,1,0,1,0,1,0,1,0
124610209,Autonomo,"Affori, Bovisa",Quarto Oggiaro,45.5097,9.1313,20,550,16,1,2,1,0,1,0,0,0,0,0,0,0,0
124807325,Centralizzato,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4952,9.1396,13,550,55,2,1,2,0,0,1,0,1,0,1,0,0,1
123946961,Assente,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4247,9.1747,18,550,89,3,1,4,0,0,1,0,0,0,0,0,0,0
127541390,Autonomo,"Affori, Bovisa",Affori,45.5174,9.17351,41,520,55,3,1,3,1,0,0,0,0,0,0,1,0,0
127513790,Autonomo,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4705,9.11182,25,460,166,6,2,4,0,0,0,0,0,0,0,0,0,0
127504492,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4397,9.21399,32,490,70,3,1,3,1,0,0,0,0,0,0,0,0,0
127646636,Autonomo,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4178,9.18037,39,450,138,6,3,4,0,0,0,0,0,0,0,0,0,0
127490112,Autonomo,"Solari, Washington",Frua,45.4651,9.14875,44,505,150,6,3,6,1,0,0,0,0,0,0,0,0,0
127414679,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4946,9.14423,24,570,170,6,2,1,1,0,0,0,0,0,0,0,0,0
127646762,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4529,9.13928,18,565,64,4,1,1,1,0,0,0,0,0,0,0,0,0
127317475,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4546,9.14808,26,575,115,4,1,3,1,0,0,0,0,0,0,0,0,0
127646744,Autonomo,"Affori, Bovisa",Dergano,45.4987,9.1815,46,540,213,6,3,1,1,0,0,0,0,0,0,0,0,0
127570116,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4526,9.1396,28,540,73,5,1,7,1,0,0,0,0,0,0,0,0,0
127513654,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4946,9.1629,19,465,105,4,1,2,1,0,0,0,0,0,0,0,0,0
127490786,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4546,9.14808,21,560,86,4,1,2,1,0,0,0,0,0,0,0,0,0
127490278,Autonomo,"Bande Nere, Inganni",Gambara,45.4633,9.14358,24,580,89,4,1,2,1,0,0,0,0,0,0,0,0,0
127462570,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4419,9.17862,21,560,121,5,1,3,1,0,0,0,0,0,0,0,0,0
127541564,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,13,560,168,6,2,3,0,0,0,0,0,0,0,0,0,0
127355513,Autonomo,"Precotto, Turro",Turro,45.5026,9.22137,15,500,121,6,2,4,0,0,0,0,0,0,0,0,0,0
127541868,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,13,560,168,6,2,3,0,0,0,0,0,0,0,0,0,0
127414675,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4517,9.13993,30,580,64,4,1,7,1,0,0,0,0,0,0,0,0,0
127355383,Autonomo,"Bisceglie, Baggio, Olmi",Quarto Cagnino,45.4737,9.111,10,450,116,6,2,6,1,0,0,0,0,0,0,0,0,0
127303653,Autonomo,"Cenisio, Sarpi, Isola",Cenisio,45.4902,9.16746,14,560,161,6,3,1,0,0,0,0,0,0,0,0,0,0
127569848,Autonomo,"Cenisio, Sarpi, Isola",Isola,45.4904,9.19938,22,525,173,6,2,5,1,0,0,0,0,0,0,0,0,0
127513710,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4545,9.14926,31,550,88,4,1,9,1,0,0,0,0,0,0,0,0,0
127462586,Autonomo,"Solari, Washington",Solari,45.4596,9.16704,28,545,127,5,2,2,1,0,0,0,0,0,0,0,0,0
127317257,Autonomo,"Quadronno, Palestro, Guastalla",Guastalla,45.463,9.20011,19,515,160,6,2,3,0,0,0,0,0,0,0,0,0,0
127303409,Autonomo,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4542,9.1986,46,585,134,6,2,2,1,0,0,0,0,0,0,0,0,0
127108133,Autonomo,"Maggiolina, Istria",Maggiolina,45.4916,9.20302,19,500,123,6,2,2,0,0,1,0,0,0,0,0,0,0
127646618,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.4751,9.14503,22,555,166,6,2,2,0,0,0,0,0,0,0,0,0,0
127504634,Autonomo,"San Siro, Trenno",Gallaratese,45.4859,9.12613,26,585,15,6,2,1,0,0,0,0,0,0,0,0,0,0
127490118,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4406,9.21247,15,450,15,4,2,2,0,0,0,0,0,0,0,0,0,0
127326205,Autonomo,"Solari, Washington",Vercelli - Wagner,45.4653,9.16221,29,550,15,4,2,2,1,0,0,0,0,0,0,0,0,0
127317415,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4917,9.19063,23,580,203,6,2,1,1,0,0,0,0,0,0,0,0,0
127602324,Autonomo,"Quadronno, Palestro, Guastalla",Palestro,45.477,9.19827,11,560,150,6,2,3,0,0,1,0,0,0,0,0,0,0
127569828,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4528,9.13806,31,460,68,4,1,1,1,0,0,0,0,0,0,0,0,0
127513842,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4956,9.18968,27,560,95,5,2,2,1,0,0,0,0,0,0,0,0,0
127462668,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4925,9.16275,32,490,250,6,3,1,0,0,0,0,0,0,0,0,0,0
127356099,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4925,9.16275,36,565,250,6,3,1,0,0,0,0,0,0,0,0,0,0
127326621,Autonomo,"Abbiategrasso, Chiesa Rossa",Pezzotti - Meda,45.4433,9.17651,22,525,94,5,1,7,1,0,0,0,0,0,0,0,0,0
113979899,Centralizzato,"Corvetto, Rogoredo",Corvetto,45.4398,9.22757,15,550,16,1,1,2,1,1,0,0,0,0,0,0,0,0
127570010,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4956,9.18968,18,585,73,4,1,3,1,0,0,0,0,0,0,0,0,0
127541406,Autonomo,"Bande Nere, Inganni",Gambara,45.4633,9.14358,26,465,91,5,1,2,1,0,0,0,0,0,0,0,0,0
127504580,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4946,9.14423,17,540,81,5,1,3,1,0,0,0,0,0,0,0,0,0
127303961,Autonomo,Forlanini,Quartiere Forlanini,45.458,9.24363,20,580,101,6,3,1,0,0,0,0,0,0,0,0,0,0
127303537,Autonomo,Forlanini,Quartiere Forlanini,45.4585,9.25051,20,585,83,4,1,7,0,0,0,0,0,0,0,0,0,0
127602602,Autonomo,"Quadronno, Palestro, Guastalla",Palestro,45.477,9.19827,11,560,150,6,2,3,0,0,1,0,0,0,0,0,0,0
127570132,Autonomo,"Centrale, Repubblica",Repubblica,45.4795,9.19969,17,450,152,6,2,4,0,0,0,0,0,0,0,0,0,0
127415043,Autonomo,"Affori, Bovisa",Dergano,45.4987,9.1815,46,540,213,6,3,1,1,0,0,0,0,0,0,0,0,0
127414543,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,11,535,138,6,2,2,0,0,0,0,0,0,0,0,0,0
127317453,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.453,9.14127,27,450,130,6,2,1,0,0,0,0,0,0,0,0,0,0
127232219,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.453,9.13854,17,500,87,4,1,1,1,0,0,0,0,0,0,0,0,0
127646638,Autonomo,"San Siro, Trenno",San Siro,45.4697,9.14128,16,540,119,5,2,1,0,0,1,0,0,0,0,0,0,0
127504458,Autonomo,"Maggiolina, Istria",Maggiolina,45.496,9.20628,20,455,161,6,3,9,1,0,0,0,0,0,0,0,0,0
127275035,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4609,9.13529,22,550,15,6,2,2,0,0,0,0,0,0,0,0,0,0
127415045,Autonomo,"Cenisio, Sarpi, Isola",Cenisio,45.4902,9.16746,12,580,161,6,3,1,0,0,0,0,0,0,0,0,0,0
127326327,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Musocco,45.5036,9.12875,20,580,82,4,1,1,0,0,0,0,0,0,0,0,0,0
127602590,Autonomo,"Fiera, Sempione, City Life, Portello",Amendola - Buonarroti,45.4702,9.14972,11,540,166,6,3,1,1,0,0,0,0,0,0,0,0,0
127541544,Autonomo,"Precotto, Turro",Villa San Giovanni,45.5189,9.2214,18,470,151,6,2,1,0,0,0,0,0,0,0,0,0,0
127541424,Autonomo,"Centrale, Repubblica",Buenos Aires,45.4785,9.20327,32,545,239,6,3,7,1,0,0,0,0,0,0,0,0,0
127490478,Autonomo,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.416,9.17529,27,500,15,5,2,1,0,0,0,0,0,0,0,0,0,0
127462594,Autonomo,"Centrale, Repubblica",Centrale,45.486,9.20777,32,475,115,6,3,4,1,0,0,0,0,0,0,0,0,0
127462566,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,14,555,138,6,2,2,0,0,0,0,0,0,0,0,0,0
127355469,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,40,580,15,6,3,1,1,0,0,0,0,0,0,0,0,0
127326173,Autonomo,"Solari, Washington",Frua,45.4653,9.14888,41,530,156,6,3,1,1,0,0,0,0,0,0,0,0,0
127303583,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4528,9.13806,28,585,64,4,1,1,1,0,0,0,0,0,0,0,0,0
127541416,Autonomo,"Fiera, Sempione, City Life, Portello",Monte Rosa - Lotto,45.475,9.14489,10,560,138,6,2,2,0,0,0,0,0,0,0,0,0,0
127326171,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4371,9.21564,35,580,151,6,3,3,1,0,0,0,0,0,0,0,0,0
127303637,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,26,570,15,6,3,1,1,0,0,0,0,0,0,0,0,0
127570486,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4609,9.13529,27,550,15,6,2,2,0,0,0,0,0,0,0,0,0,0
127541576,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,24,570,15,6,3,1,1,0,0,0,0,0,0,0,0,0
127490456,Autonomo,"Cenisio, Sarpi, Isola",Cenisio,45.4902,9.16746,16,580,161,6,3,1,0,0,0,0,0,0,0,0,0,0
127415069,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4956,9.18968,27,560,95,5,2,2,1,0,0,0,0,0,0,0,0,0
127385165,Autonomo,"Centrale, Repubblica",Repubblica,45.4793,9.20206,10,455,15,3,1,2,0,0,0,0,0,0,0,0,0,0
127385143,Autonomo,"Centrale, Repubblica",Repubblica,45.4795,9.19969,18,460,152,6,2,4,0,0,1,0,0,0,0,0,0,0
127326325,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Musocco,45.5036,9.12875,21,585,82,4,1,1,0,0,0,0,0,0,0,0,0,0
127541414,Autonomo,"Bande Nere, Inganni",Gambara,45.4623,9.14434,20,510,77,5,1,2,0,0,0,0,0,0,0,0,0,0
127326285,Autonomo,"Napoli, Soderini",Tripoli - Soderini,45.4545,9.14926,45,540,209,6,3,7,1,0,0,0,0,0,0,0,0,0
127317427,Autonomo,"Solari, Washington",Dezza,45.4591,9.15941,19,560,91,5,2,3,0,0,0,0,0,0,0,0,0,0
127317267,Autonomo,"Affori, Bovisa",Bovisa,45.5015,9.16316,14,570,55,4,1,1,0,0,0,0,0,0,0,0,0,0
127385127,Autonomo,"Bicocca, Niguarda",Greco - Segnano,45.5029,9.21219,25,470,72,6,3,1,0,0,0,0,0,0,0,0,0,0
127094283,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4527,9.13854,30,585,65,4,1,1,1,0,0,0,0,0,0,0,0,0
127490794,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4895,9.15383,36,540,127,6,2,7,1,0,0,0,0,0,0,0,0,0
127414709,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4946,9.14423,31,580,193,6,2,2,1,0,0,0,0,0,0,0,0,0
127355551,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4371,9.21564,35,580,151,6,3,4,1,0,0,0,0,0,0,0,0,0
127326177,Autonomo,"Porta Vittoria, Lodi",Lodi - Brenta,45.4435,9.21768,21,490,15,5,2,2,0,0,0,0,0,0,0,0,0,0
127317467,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4528,9.13806,30,550,64,4,1,1,1,0,0,0,0,0,0,0,0,0
127317447,Autonomo,"Bande Nere, Inganni",Gambara,45.462,9.14273,15,565,113,6,2,1,0,0,0,0,0,0,0,0,0,0
127570182,Autonomo,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.438,9.19591,25,500,15,5,2,1,0,0,0,0,0,0,0,0,0,0
127541506,Autonomo,"Famagosta, Barona",Tre Castelli - Faenza,45.4418,9.14022,33,545,178,6,4,4,0,0,0,0,0,0,0,0,0,0
127504564,Autonomo,"Bicocca, Niguarda",Ca' Granda,45.5074,9.19424,21,535,90,6,2,1,0,0,0,0,0,0,0,0,0,0
127415053,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,14,575,285,6,3,1,1,0,0,0,0,0,0,0,0,0
127317445,Autonomo,"San Siro, Trenno",Gallaratese,45.4859,9.12613,24,585,15,6,2,1,0,0,0,0,0,0,0,0,0,0
127646708,Autonomo,"Affori, Bovisa",Affori,45.5201,9.17055,24,580,74,4,1,1,1,0,0,0,0,0,0,0,0,0
127602274,Autonomo,"San Siro, Trenno",Gallaratese,45.4944,9.12694,22,585,79,5,2,2,0,0,0,0,0,0,0,0,0,0
127513776,Autonomo,"Solari, Washington",Dezza,45.4591,9.15941,12,570,242,6,3,2,0,0,0,0,0,0,0,0,0,0
127504586,Autonomo,"Quadronno, Palestro, Guastalla",Quadronno - Crocetta,45.4555,9.20183,11,570,164,6,2,5,0,0,1,0,0,0,0,0,0,0
127504462,Autonomo,"Porta Venezia, Indipendenza",Porta Venezia,45.4773,9.20508,16,515,174,6,3,4,1,0,0,0,0,0,0,0,0,0
127462842,Autonomo,"Abbiategrasso, Chiesa Rossa",Chiesa Rossa,45.4218,9.1802,28,525,15,5,2,1,0,0,0,0,0,0,0,0,0,0
127355401,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,24,535,15,6,3,2,1,0,0,0,0,0,0,0,0,0
127490656,Autonomo,"Cenisio, Sarpi, Isola",Zara,45.4917,9.19063,28,545,210,6,2,1,1,0,0,0,0,0,0,0,0,0
127647024,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4541,9.13848,21,530,70,4,1,1,1,0,0,0,0,0,0,0,0,0
127570178,Autonomo,"Centrale, Repubblica",Repubblica,45.4795,9.19969,18,460,152,6,2,4,0,0,1,0,0,0,0,0,0,0
127513766,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4543,9.13826,26,515,74,4,1,1,1,0,0,0,0,0,0,0,0,0
127490480,Autonomo,"Precotto, Turro",Turro,45.5034,9.22352,19,505,65,4,1,7,0,0,0,0,0,0,0,0,0,0
127462574,Autonomo,"Maggiolina, Istria",Maggiolina,45.4963,9.20541,57,505,146,6,2,7,0,0,0,0,0,0,0,0,0,0
127355399,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4946,9.1629,20,460,105,4,1,2,1,0,0,0,0,0,0,0,0,0
127303549,Autonomo,"Udine, Lambrate",Udine,45.4929,9.23929,12,480,168,6,2,3,0,0,0,0,0,0,0,0,0,0
127275081,Autonomo,"Precotto, Turro",Villa San Giovanni,45.5172,9.22341,21,490,75,4,1,5,0,0,0,0,0,0,0,0,0,0
127602256,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.453,9.14127,28,520,130,6,2,1,0,0,0,0,0,0,0,0,0,0
127504584,Autonomo,"Precotto, Turro",Turro,45.5026,9.22137,15,480,121,6,2,4,0,0,1,0,0,0,0,0,0,0
127463064,Autonomo,"Solari, Washington",Vercelli - Wagner,45.4674,9.15891,17,470,175,6,2,7,0,0,0,0,0,0,0,0,0,0
127462832,Autonomo,"Solari, Washington",Vercelli - Wagner,45.4674,9.15891,17,470,175,6,2,7,0,0,0,0,0,0,0,0,0,0
127326373,Autonomo,"Bande Nere, Inganni",Bande Nere,45.4594,9.13161,17,540,203,6,3,2,0,0,0,0,0,0,0,0,0,0
127490650,Autonomo,"Maggiolina, Istria",Maggiolina,45.4923,9.20318,35,445,173,6,3,3,1,0,0,0,0,0,0,0,0,0
127602200,Autonomo,Forlanini,Quartiere Forlanini,45.4556,9.24846,25,450,140,6,2,3,1,0,0,0,0,0,0,0,0,0
127504680,Autonomo,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4207,9.17673,35,500,15,5,2,1,0,0,0,0,0,0,0,0,0,0
127504616,Autonomo,"Solari, Washington",Dezza,45.4591,9.15941,12,580,242,6,3,2,0,0,0,0,0,0,0,0,0,0
127462802,Autonomo,"Maggiolina, Istria",Maggiolina,45.4915,9.19756,47,580,15,6,3,1,1,0,0,0,0,0,0,0,0,0
127414757,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,14,575,285,6,3,1,1,0,0,0,0,0,0,0,0,0
127414575,Autonomo,"Città Studi, Susa",Città Studi,45.4753,9.22085,26,495,15,6,2,1,1,0,0,0,0,0,0,0,0,0
127326379,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4517,9.13993,27,565,64,4,1,7,1,0,0,0,0,0,0,0,0,0
127317561,Autonomo,"Pasteur, Rovereto",Pasteur,45.4911,9.21563,31,565,126,5,1,2,1,0,0,0,0,0,0,0,0,0
127317309,Autonomo,"San Siro, Trenno",San Siro,45.4687,9.14515,36,520,161,5,2,2,1,0,0,0,0,0,0,0,0,0
127602592,Autonomo,"Ripamonti, Vigentino",Ripamonti - Fondazione Prada,45.4425,9.18863,49,545,445,6,4,1,0,0,0,0,0,0,0,0,0,0
127646778,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4542,9.13777,32,585,65,4,1,1,1,0,0,0,0,0,0,0,0,0
127602352,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.453,9.14127,25,490,130,6,2,1,0,0,0,0,0,0,0,0,0,0
127355385,Autonomo,"Solari, Washington",Frua,45.4651,9.14875,44,520,150,6,3,6,1,0,0,0,0,0,0,0,0,0
127274965,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4397,9.21392,17,525,51,3,1,2,1,0,0,0,0,0,0,0,0,0
127647002,Autonomo,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4178,9.18037,39,450,138,6,3,4,0,0,0,0,0,0,0,0,0,0
127490474,Autonomo,"Abbiategrasso, Chiesa Rossa",Gratosoglio,45.4207,9.17673,35,500,15,5,2,1,0,0,0,0,0,0,0,0,0,0
127355397,Autonomo,"Maggiolina, Istria",Maggiolina,45.4958,9.20232,57,450,141,6,2,8,1,0,0,0,0,0,0,0,0,0
127317289,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Certosa,45.4945,9.14426,13,450,143,6,2,4,1,0,0,0,0,0,0,0,0,0
127303643,Autonomo,"Bande Nere, Inganni",Gambara,45.4628,9.14359,14,540,64,4,1,1,1,0,0,0,0,0,0,0,0,0
127303399,Autonomo,"Uptown, Cascina Merlata, Viale Certosa",Ghisolfa - Mac Mahon,45.4895,9.15383,41,530,127,6,2,7,1,0,0,0,0,0,0,0,0,0
127570102,Autonomo,"Solari, Washington",Dezza,45.46,9.1589,13,570,150,6,2,4,0,0,1,0,0,0,0,0,0,0
127414843,Autonomo,"Bande Nere, Inganni",Lorenteggio,45.4521,9.1396,14,525,70,5,1,7,1,0,0,0,0,0,0,0,0,0
127384573,Autonomo,"Corvetto, Rogoredo",Corvetto,45.4366,9.22606,35,555,106,5,2,1,0,0,0,0,0,0,0,0,0,0
